customer_id,first_name,last_name,email,phone,date_of_birth,age,gender,income_bracket,occupation,company,address_street,address_city,address_state,address_country,address_postal_code,address_region,account_created,last_login,account_status,customer_segment,lifetime_value,avg_order_value,purchase_frequency,last_purchase_date,total_orders,total_spent,preferred_channel,preferred_category,loyalty_points,newsletter_subscribed,marketing_opt_in,customer_tier,credit_score,preferred_payment_method,shipping_preference,social_media_twitter,social_media_instagram,social_media_facebook,notes
CUST14906,Julie,Cross,sharon46@example.org,803.729.1636x864,1949-10-02,79,Male,Very High,Energy manager,,720 Audrey Squares Apt. 984,West Theresa,,Burkina Faso,95680,Asia Pacific,2025-06-26,2026-01-24,Closed,Returning,137,126,4,,0,137,Website,Home & Kitchen,35626,True,False,Silver,,PayPal,Next Day,@jason86,,facebook.com/terrytricia,Frequent returner
CUST14907,David,Howard,james49@example.org,(631)623-6417x43283,1965-12-26,39,Female,High,Automotive engineer,Anderson Group,483 Mendoza Vista,Brussels,,UK,14048,Europe,2024-11-10,2026-01-25,Active,New,824,81,6,2025-11-14,2,824,Mobile App,Electronics,4636,False,False,Gold,685.0,Bank Transfer,Express,,@ian86,,
CUST14908,Hannah,Mcclure,garcialori@example.net,6549613578,1969-05-12,79,Female,Low,Physiotherapist,,9425 Jacobs Point,Lindaberg,,Central African Republic,11131,Asia Pacific,2022-09-25,2026-01-08,Active,Loyal,4881,284,11,2025-12-27,3,4881,In-Store,Beauty,19540,True,False,Gold,,Apple Pay,Standard,,@doyledaniel,,
CUST14909,Franklin,Morris,matthewward@example.com,(782)766-1622x555,1972-03-07,29,Male,Middle,Musician,Smith-Price,3312 Jean Radial,Los Angeles,NC,USA,67145,North America,2026-02-04,,Active,VIP,43186,1410,29,2026-01-27,41,43186,Email,Fashion,12125,False,True,Bronze,,PayPal,Standard,,,facebook.com/kimdarrell,
CUST14910,Christina,Clarke,gallaghercrystal@example.org,224-483-8898,1988-03-21,72,Female,High,Publishing copy,"Camacho, Gonzales and Baker",86030 Hannah Roads,Berlin,,Germany,19744,Europe,2024-04-07,2026-02-02,Closed,Loyal,4844,448,7,2025-11-28,14,4844,Website,Fashion,43530,False,True,Silver,592.0,Bank Transfer,Express,@thester,@weissanthony,facebook.com/donna40,VIP customer
CUST14911,Chelsea,Harris,douglaselliott@example.net,001-338-793-5660x39394,1979-03-10,38,Male,High,Copy,Harper-Rivera,5948 Gonzales Avenue Apt. 716,South Johnton,,Cocos (Keeling) Islands,65413,Latin America,2022-10-06,2026-01-13,Closed,Returning,327,167,4,2025-11-17,1,327,Email,Home & Kitchen,32009,True,True,Silver,407.0,Bank Transfer,Next Day,,@scampbell,facebook.com/yellison,Prefers eco-friendly products
CUST14912,Hannah,Fields,andrewhumphrey@example.org,(889)415-1128x84731,1982-06-27,52,Female,Very High,Operational investment banker,"Daniel, Rivas and Johnson",296 Hailey Inlet Suite 763,Aliciaton,Virginia,Argentina,19593,Asia Pacific,2025-11-12,2026-01-19,Suspended,New,631,143,4,2025-11-10,1,631,Website,Sports,9394,True,True,Silver,483.0,Apple Pay,Standard,,@kevinhernandez,facebook.com/jbarron,Prefers eco-friendly products
CUST14913,Pamela,Drake,callen@example.org,3434684065,1980-11-17,49,Female,Middle,"Teacher, English as a foreign language",,950 Diane Island Apt. 421,Powellville,Illinois,Mozambique,96994,Middle East,2021-10-04,2026-02-01,Closed,New,849,81,2,,1,849,In-Store,Sports,37958,True,False,Platinum,692.0,PayPal,Standard,@ccraig,,,
CUST14914,Joshua,Barrett,gabriel63@example.net,001-714-427-2682x902,1960-11-12,50,Female,Middle,Artist,Kelly-Garcia,5781 Henry Extension,Matthewburgh,,United States Minor Outlying Islands,85449,Latin America,2026-01-08,2026-01-30,Closed,Loyal,2230,496,8,2026-01-04,7,2230,In-Store,Electronics,7822,True,False,Bronze,,Credit Card,Express,@sanchezkristin,,,VIP customer
CUST14915,Dana,Carpenter,davidwhite@example.org,001-503-775-1646x3869,1961-02-25,47,Male,Low,"Psychologist, counselling",White and Sons,081 Hernandez Plaza Suite 129,San Diego,OH,USA,30203,North America,2025-12-27,,Inactive,Returning,893,80,5,,5,893,Email,Home & Kitchen,38370,True,False,Bronze,628.0,Bank Transfer,Next Day,@sandrajuarez,,facebook.com/pwheeler,
CUST14916,Danielle,Richardson,priscilla41@example.com,5808741416,1979-07-29,24,Other,Very High,Media planner,,1846 Ortiz Mission Suite 132,New York,CA,USA,02284,North America,2023-02-10,2026-01-09,Suspended,Loyal,4274,210,8,2025-12-31,15,4274,Mobile App,Beauty,44865,True,True,Platinum,595.0,PayPal,Next Day,@irichards,@wagnermatthew,facebook.com/qwatkins,
CUST14917,Patricia,Jones,jessefisher@example.net,+1-936-855-4431x815,1954-05-10,22,Other,Middle,Research scientist (maths),,117 Jones Square,Rome,,Spain,81127,Europe,2021-10-05,2026-02-03,Suspended,VIP,36873,1464,38,2026-01-31,67,36873,Website,Sports,11568,True,False,Bronze,493.0,Bank Transfer,Next Day,,,,Frequent returner
CUST14918,Arthur,Mcclain,ccooke@example.com,(885)452-1607,1956-07-01,54,Other,High,Technical author,"Gray, Jensen and Hall",2389 Reeves Place Suite 085,San Antonio,OH,USA,97627,North America,2022-12-25,,Inactive,New,566,51,1,2025-12-22,2,566,Email,Electronics,44816,False,False,Platinum,488.0,Credit Card,Next Day,@costajoseph,,facebook.com/lhenderson,
CUST14919,Steven,Henson,williamboyd@example.org,(960)251-7486,2002-12-23,32,Male,Low,Music therapist,,106 Burgess Street Suite 624,Amsterdam,,Spain,74497,Europe,2023-01-28,,Closed,Loyal,4508,451,9,2025-11-20,14,4508,Email,Electronics,28993,True,False,Silver,,Credit Card,Express,@jon53,,,Frequent returner
CUST14920,Jesse,Cochran,davila@example.org,001-405-713-9942x3610,1986-06-21,73,Other,Low,Translator,,989 Ramirez Tunnel Suite 364,Prague,,UK,35714,Europe,2022-01-01,2026-01-26,Active,New,982,108,4,2025-12-22,6,982,Email,Fashion,39598,False,False,Bronze,661.0,PayPal,Standard,,@zacharyarmstrong,,Prefers eco-friendly products
CUST14921,Joseph,Lawson,chambersnicholas@example.net,(302)350-4215x55249,1957-12-19,34,Other,Middle,Media buyer,,8330 Shea Locks Apt. 090,San Diego,MI,USA,09312,North America,2021-08-25,2026-01-31,Inactive,VIP,27398,550,44,2026-01-16,5,27398,Website,Home & Kitchen,40242,True,False,Gold,732.0,Apple Pay,Standard,,,,VIP customer
CUST14922,Dale,Castro,brandy80@example.com,8054833381,1964-11-06,45,Female,Very High,Actor,,78141 Joseph Tunnel Suite 312,Martinezfort,,Wallis and Futuna,08643,Latin America,2021-02-22,,Closed,Returning,60,73,3,2026-02-04,4,60,Website,Fashion,44859,True,False,Silver,336.0,PayPal,Next Day,,,,Frequent returner
CUST14923,Robert,Contreras,mrice@example.com,343.531.6504x89436,2003-05-07,21,Female,High,"Engineer, maintenance (IT)","Jones, Elliott and Robertson",055 Eduardo Hill,Philadelphia,TX,USA,90411,North America,2022-10-21,2026-02-05,Inactive,Returning,188,113,3,2025-12-20,1,188,Email,Sports,23217,True,False,Bronze,402.0,Credit Card,Next Day,@alexander35,,facebook.com/tammy62,VIP customer
CUST14924,Emma,Morgan,olucas@example.net,(776)665-1759,1983-09-09,34,Male,Middle,"Engineer, manufacturing","Perkins, Page and Sullivan",334 Holly Ridges Suite 841,Garzamouth,Oregon,Sierra Leone,99578,Middle East,2025-10-11,2026-01-08,Closed,Loyal,2009,209,9,2026-01-16,3,2009,Website,Beauty,23901,True,False,Gold,,Credit Card,Express,@gmelton,@brittneykrause,,Frequent returner
CUST14925,Elizabeth,Patterson,fhernandez@example.net,001-612-229-0530,1979-04-04,57,Male,High,"Editor, magazine features",,39054 Contreras Grove,North Kevinfurt,Wisconsin,Georgia,54495,Asia Pacific,2023-07-17,,Active,New,364,94,5,,9,364,Mobile App,Electronics,43236,True,False,Bronze,,Bank Transfer,Express,,,facebook.com/bcarter,VIP customer
CUST14926,Sabrina,Brown,vcooper@example.org,233.431.1870x9334,1950-02-12,38,Other,High,Hospital pharmacist,Montgomery-Rosales,7084 Alvarez Court,New Tanyatown,Wyoming,Armenia,21721,Middle East,2024-12-31,2026-01-21,Inactive,VIP,22497,603,44,2026-02-03,75,22497,In-Store,Beauty,49218,True,True,Gold,,Bank Transfer,Express,@tina34,@alexandralarson,,Frequent returner
CUST14927,Richard,Butler,benjaminantonio@example.org,712.210.5113,1956-11-15,71,Female,High,Proofreader,Cook LLC,93531 Alexis Lights,New Jennifer,,Congo,35156,Latin America,2024-03-17,,Suspended,Returning,736,161,5,,5,736,Mobile App,Sports,33286,False,True,Bronze,,Apple Pay,Express,@rodney76,,facebook.com/jbrooks,Prefers eco-friendly products
CUST14928,Maria,Quinn,mercedeschen@example.net,375-426-3930x555,1961-12-05,72,Male,Low,Data processing manager,,913 Rebecca Plains Suite 986,Vienna,,France,70868,Europe,2025-02-06,2026-01-28,Inactive,Returning,304,77,2,2026-01-11,2,304,Website,Electronics,6574,True,False,Silver,375.0,PayPal,Express,@jennifer38,@vsmith,,VIP customer
CUST14929,Tony,Hodges,suzanne33@example.org,+1-532-661-3125x0856,1957-02-22,71,Male,High,Clinical molecular geneticist,,169 Martinez Mount Suite 289,Toddview,,Reunion,95325,Asia Pacific,2024-12-17,,Suspended,Loyal,1316,260,10,,18,1316,Website,Electronics,39845,False,False,Platinum,803.0,PayPal,Next Day,@cfrazier,,facebook.com/kimchristine,Frequent returner
CUST14930,Kristen,Bradley,hmartinez@example.com,705-607-8041,1991-05-21,18,Male,Very High,"Sound technician, broadcasting/film/video",Huffman PLC,875 Douglas Extension,Cheyenneland,,Rwanda,94955,Middle East,2024-03-20,2026-01-13,Inactive,Returning,342,177,5,,6,342,Mobile App,Electronics,43484,True,False,Silver,664.0,Apple Pay,Express,,,,
CUST14931,Tamara,Gallegos,daniel83@example.org,888.719.2713,1954-11-01,24,Female,High,Armed forces training and education officer,Johnson-Andrews,5281 Warner Locks Suite 617,Vienna,,France,10438,Europe,2025-10-16,2026-01-16,Inactive,Returning,228,88,4,2025-11-30,1,228,Email,Fashion,39436,False,True,Silver,522.0,Credit Card,Express,@flemingshawn,@timothyjohnston,,Prefers eco-friendly products
CUST14932,Aaron,Briggs,orogers@example.com,001-572-738-4249x213,1986-12-25,56,Female,Middle,Financial planner,Wright-White,1975 May Brook Suite 631,Chicago,FL,USA,47436,North America,2021-08-13,2026-01-11,Suspended,Loyal,1228,315,8,,3,1228,In-Store,Fashion,35466,True,True,Silver,397.0,PayPal,Standard,@stephensmichelle,@martinezmichele,facebook.com/princekimberly,
CUST14933,Nicholas,Stark,wilcoxnathan@example.com,+1-826-845-5754x979,1978-12-28,56,Other,Low,Archivist,,923 Erin Radial Apt. 799,New Cheryl,Kentucky,Papua New Guinea,16992,Asia Pacific,2025-04-11,2026-01-22,Active,Loyal,3312,460,12,2026-01-14,9,3312,Website,Home & Kitchen,24774,False,True,Platinum,,PayPal,Standard,,,facebook.com/krista28,Prefers eco-friendly products
CUST14934,William,Lopez,watsonelizabeth@example.org,714-976-3046,1955-07-21,47,Other,Low,Advice worker,"Thornton, Reed and Mcclain",686 Sparks Greens,North Adrienneside,,Qatar,83714,Latin America,2021-07-29,2026-01-12,Inactive,Churned,143,193,4,,2,143,Email,Sports,11610,False,False,Gold,,Credit Card,Express,,@kelly79,facebook.com/elliottcathy,
CUST14935,Danielle,Rodriguez,rluna@example.org,(843)455-0392,1981-02-28,48,Female,Very High,"Designer, industrial/product",,1842 Kevin Heights,North Joyce,Rhode Island,Cayman Islands,54200,Latin America,2025-03-14,2026-01-23,Suspended,Loyal,3784,287,12,,21,3784,Email,Fashion,8549,True,True,Platinum,779.0,Credit Card,Standard,@vbowman,,,
CUST14936,Betty,Baker,xmullins@example.org,(288)385-1623,1953-06-18,25,Female,Very High,"Surveyor, minerals",,6099 Ruben Throughway,West Hollyshire,,Latvia,21878,Middle East,2021-07-02,2026-02-05,Inactive,Returning,166,63,5,,5,166,In-Store,Fashion,41470,True,False,Gold,,Apple Pay,Express,@bhill,@justinfrancis,,Frequent returner
CUST14937,Brandon,Rhodes,vaughankyle@example.net,822.986.9177,2003-10-22,47,Male,High,Recruitment consultant,"Wood, Armstrong and Meza",32016 Jerome Shores,Rome,,Spain,03472,Europe,2023-03-01,2026-01-27,Inactive,Returning,5,182,5,,10,5,In-Store,Home & Kitchen,41189,True,True,Silver,771.0,Apple Pay,Standard,@audreyjones,,facebook.com/chapmanrobin,Prefers eco-friendly products
CUST14938,Crystal,Bautista,kpatterson@example.net,707-661-3240,1982-07-07,47,Other,High,"Presenter, broadcasting",,70769 Bryan Throughway,Rickmouth,,Guinea-Bissau,17404,Middle East,2025-09-01,,Closed,Loyal,4753,466,9,,18,4753,Mobile App,Sports,4006,False,False,Platinum,561.0,PayPal,Next Day,,@jesse32,facebook.com/jefferyfowler,Frequent returner
CUST14939,Shaun,Reyes,yolandarivera@example.com,4447024653,1990-05-21,26,Female,Middle,"Journalist, broadcasting",Davidson-Mendoza,0670 Hayley Ferry Apt. 100,Paris,,Italy,24559,Europe,2025-11-23,,Active,Loyal,1821,200,8,2025-12-30,7,1821,Email,Beauty,23921,False,False,Bronze,,Apple Pay,Express,,@amber31,facebook.com/westjoseph,Frequent returner
CUST14940,Gina,Ramirez,valerie87@example.com,4437347576,1962-03-06,37,Male,Middle,Barrister's clerk,,232 Sophia Course,Berlin,,France,41235,Europe,2021-11-26,2026-01-13,Inactive,Returning,804,139,3,2025-12-12,4,804,Email,Home & Kitchen,47799,False,True,Silver,721.0,Credit Card,Next Day,@kevin94,,,Prefers eco-friendly products
CUST14941,Tom,Cox,robin68@example.com,314-754-4118x71613,1952-03-10,52,Male,Very High,Pathologist,,906 Fernandez Course Suite 024,Lake Paul,New Jersey,Iraq,91941,Middle East,2025-09-02,,Active,At Risk,817,98,4,,3,817,In-Store,Sports,46587,True,True,Gold,350.0,PayPal,Express,,@aaron08,facebook.com/hintonjulian,VIP customer
CUST14942,Zachary,Moore,owilson@example.net,(547)279-9786x318,1945-05-29,73,Male,Low,Nature conservation officer,Pruitt-Allen,386 Morris Walk Apt. 543,Lake Joshuastad,,Ireland,41617,Latin America,2025-08-21,2026-01-26,Inactive,New,838,101,2,,0,838,Website,Electronics,28963,False,False,Platinum,543.0,Apple Pay,Standard,,,,
CUST14943,Melody,Hughes,christopherwilliams@example.com,(384)662-3395x55433,1973-10-17,45,Male,Very High,Community development worker,,165 Mark Hollow,Port Donna,,Uruguay,21332,Latin America,2024-08-24,2026-02-04,Suspended,Loyal,1769,364,8,2025-11-21,15,1769,Mobile App,Sports,1277,False,False,Bronze,,PayPal,Express,@ryan00,@lisarodriguez,facebook.com/nmccormick,VIP customer
CUST14944,Chelsea,Schmidt,brownandrea@example.com,735.618.1312x87194,1951-06-17,77,Female,High,Naval architect,"Morgan, Walton and Olson",38125 Denise Falls,Riceton,,Bahamas,63554,Latin America,2023-04-23,,Suspended,At Risk,794,185,5,2026-01-22,7,794,Website,Home & Kitchen,18945,True,False,Bronze,606.0,Credit Card,Express,,@nfarley,facebook.com/james18,
CUST14945,Mary,Aguilar,dwang@example.net,662.788.4539,1968-08-10,79,Other,Low,Horticultural consultant,,4562 Stacy Springs Suite 539,New York,CA,USA,88971,North America,2024-10-23,,Closed,New,264,162,4,,8,264,Mobile App,Electronics,38574,True,False,Bronze,,Apple Pay,Express,,@derrickrich,facebook.com/johnsoncharles,Prefers eco-friendly products
CUST14946,Kiara,Clark,mdrake@example.com,355.268.9582x31978,1971-10-04,48,Other,High,Environmental education officer,"Evans, Fitzpatrick and Harrell",12432 Norma Hollow,West Elizabeth,Kentucky,Morocco,35869,Latin America,2022-01-19,,Closed,Returning,668,107,4,2025-12-19,8,668,Email,Home & Kitchen,8604,True,False,Gold,551.0,Credit Card,Express,,,facebook.com/caitlin04,
CUST14947,James,White,tgonzalez@example.net,+1-428-720-5077x420,1951-07-08,73,Other,Middle,"Engineer, technical sales",,62931 Brian Lock,East Antonio,Maryland,Thailand,29579,Latin America,2023-09-21,2026-01-20,Closed,Returning,160,73,3,2025-12-09,3,160,Website,Sports,45827,True,False,Gold,,PayPal,Express,@martinbrenda,,facebook.com/johnsonpatrick,VIP customer
CUST14948,Betty,Miller,cherylfox@example.org,(464)997-3060x91097,1979-10-07,54,Other,Middle,Local government officer,,746 Juan Fort Suite 201,Lindabury,,Saint Kitts and Nevis,19188,Asia Pacific,2021-08-06,2026-01-20,Active,Returning,130,76,2,2026-02-05,4,130,Website,Sports,15005,False,True,Silver,,Bank Transfer,Next Day,,,facebook.com/aking,Prefers eco-friendly products
CUST14949,Jeffery,Ward,stevenbates@example.com,+1-628-710-3186x92958,1968-06-17,22,Other,Low,Solicitor,"Kelly, Frazier and Mcmillan",623 Burke Port,East Allisonmouth,Florida,Kenya,53811,Asia Pacific,2024-07-26,2026-02-04,Inactive,VIP,35284,1879,29,2026-02-06,3,35284,Mobile App,Beauty,6140,False,True,Platinum,,Apple Pay,Next Day,@jaime23,,,Frequent returner
CUST14950,Jerry,Erickson,ytorres@example.net,541.398.7482,1986-09-15,50,Female,High,Planning and development surveyor,,50787 Emily Tunnel Suite 593,Berlin,,France,90129,Europe,2024-07-15,2026-01-13,Closed,New,810,172,4,2026-01-06,0,810,In-Store,Sports,11595,False,False,Bronze,346.0,Credit Card,Next Day,,@xstanley,,Prefers eco-friendly products
CUST14951,Amanda,Hicks,gomezmatthew@example.org,(634)437-0284,1998-01-25,36,Female,Low,Office manager,,9931 Jocelyn Pike Apt. 786,San Jose,MI,USA,01200,North America,2022-12-03,,Suspended,Returning,584,85,5,,5,584,In-Store,Fashion,24020,True,True,Silver,,PayPal,Express,,@kimberlycarroll,facebook.com/jenniferfernandez,Frequent returner
CUST14952,Diana,Silva,mary69@example.org,881-480-6924x06467,1961-11-09,76,Female,Very High,Fitness centre manager,,214 Lee View,Dallas,FL,USA,92360,North America,2021-02-26,2026-02-01,Active,Churned,137,180,3,,6,137,Website,Beauty,3753,False,True,Gold,319.0,Apple Pay,Next Day,,,facebook.com/katherine85,Frequent returner
CUST14953,Alexander,Jackson,dmathews@example.com,418-499-6107x918,1953-07-23,48,Other,Low,"Runner, broadcasting/film/video",,3822 Brown River,Port Pamela,,South Georgia and the South Sandwich Islands,64433,Asia Pacific,2024-10-11,2026-01-30,Closed,Returning,336,172,4,2026-01-24,4,336,Website,Home & Kitchen,42962,False,True,Bronze,682.0,Bank Transfer,Express,@jesse55,@weberrobert,facebook.com/herrerameghan,VIP customer
CUST14954,William,Willis,brenda02@example.com,+1-988-752-9165x074,1991-09-22,47,Other,Very High,Corporate investment banker,Jimenez LLC,15448 Morris Branch,Gilberttown,Arkansas,North Macedonia,09212,Middle East,2024-05-28,,Closed,New,753,51,5,2026-01-13,3,753,Email,Home & Kitchen,4190,False,True,Platinum,,PayPal,Express,@brian44,,,Prefers eco-friendly products
CUST14955,Leonard,Long,jeremy64@example.net,(730)518-9244,1981-05-07,59,Male,Low,Meteorologist,"Day, Robinson and Gordon",6978 Murphy Fords,Los Angeles,PA,USA,15100,North America,2024-09-27,,Active,Loyal,4675,399,9,,0,4675,Mobile App,Beauty,32134,True,True,Platinum,309.0,Credit Card,Standard,,,,Prefers eco-friendly products
CUST14956,Jacqueline,Moore,xaustin@example.com,550-605-7906,2007-09-02,70,Female,Low,Tree surgeon,,030 Davidson Mountains Apt. 309,Amsterdam,,Italy,69433,Europe,2025-02-06,2026-02-02,Inactive,VIP,47929,841,26,2026-01-06,2,47929,Email,Sports,39864,False,True,Silver,532.0,Credit Card,Standard,@mikepeters,,,Prefers eco-friendly products
CUST14957,Dustin,Stanton,joan86@example.net,+1-344-547-4006x75615,1989-09-09,56,Female,Very High,"Lecturer, further education",,67475 Edward Inlet,Dallas,CA,USA,42616,North America,2023-01-09,2026-01-10,Closed,VIP,18823,1471,16,,19,18823,Mobile App,Fashion,49856,False,False,Bronze,440.0,Apple Pay,Next Day,@oandrews,@ayerszachary,facebook.com/ataylor,VIP customer
CUST14958,Derek,Kelly,ecolon@example.net,3516538695,2003-01-04,62,Female,Middle,Public house manager,,83359 Bell Valleys Apt. 304,East Holly,,Equatorial Guinea,78172,Latin America,2024-07-08,2026-01-22,Suspended,New,295,181,3,2026-01-20,6,295,Mobile App,Fashion,15707,False,False,Gold,433.0,Credit Card,Next Day,@david86,,,
CUST14959,Heather,Hall,scottherrera@example.org,877.299.0789,1999-01-06,47,Other,Low,Aid worker,"Miller, Fernandez and Chapman",2757 Oliver Hollow,Berlin,,UK,77939,Europe,2025-01-22,,Suspended,New,152,72,1,2025-11-16,2,152,In-Store,Electronics,26288,True,False,Bronze,,Credit Card,Next Day,@smithbarbara,,,Prefers eco-friendly products
CUST14960,Kristin,Richard,amanda72@example.net,001-398-780-0773x04206,1968-07-29,65,Other,Low,Clinical biochemist,"Mcconnell, Jones and Peters",3771 Kelly Path Suite 476,Staceyton,,Anguilla,40383,Middle East,2023-02-16,2026-01-16,Active,Loyal,1455,233,7,2026-01-24,9,1455,Email,Beauty,2761,False,True,Platinum,436.0,PayPal,Standard,,,,Frequent returner
CUST14961,Keith,Allen,jcasey@example.net,(347)265-3631,1971-03-26,56,Male,Low,Biomedical scientist,,09160 Zimmerman Spring,Port Lance,West Virginia,Belarus,02885,Latin America,2023-02-14,2026-01-29,Inactive,Returning,902,120,2,,4,902,Email,Beauty,36940,False,False,Silver,673.0,Bank Transfer,Express,,@victorialozano,facebook.com/efranco,Frequent returner
